"LuFrac","LskyFrac","EdFrac1","EdFrac2","result.full.1","result.full.2","wl"
0.0104093052572467,-0.00103988681196224,0.135044659775405,-0.213820711311058,0.0847807835441272,-0.0535457580278698,340.2426507
-0.00288044358001564,-0.000211020731879087,0.49143323302381,0.662863430590256,-0.00543191357188337,-0.0040271083377756,341.0050995
0.00487201581796206,0.00137058402634246,-0.232182454823999,-0.104482104670799,-0.0150805184408693,-0.0335122632019317,341.7673679
-0.00247271155584892,0.000391284785669952,0.660537094742947,0.660537094742947,-0.00433585996049688,-0.00433585996049688,342.529456
0.000502105786478972,-0.000220705028792007,-0.575400975362193,-0.551425934722102,-0.00125618628785952,-0.00131080308298384,343.2913636
-0.023965411160588,0.000403437750707745,0.0974883456033993,0.182790648006374,-0.249966791009386,-0.133315621871673,344.0530908
-0.00880502973960948,-0.00218559727820286,0.0247824260976592,-0.0743472782929776,-0.267101874341183,0.0890339581137277,344.8146376
-0.00736734790922492,0.00157292877861952,-0.0756201190048937,0.226860357014681,0.118226165278395,-0.0394087217594649,345.5760039
0.00641764062572394,0.00131643426286296,0.205165332162352,-0.166696832381911,0.024863880798459,-0.0306016994442573,346.3371898
0.0239205505270342,-0.000191172528142527,0.0652502047812427,0.0522001638249942,0.369527162957013,0.461908953696266,347.0981951
-0.00110557938152828,-0.000145790151678884,0.557986072029944,0.797122960042777,-0.00172009531771591,-0.00120406672240113,347.85902
0.0511639157755766,0.00439905495750959,-0.108234499676419,-0.216468999352839,-0.432069820231778,-0.216034910115889,348.6196643
0.044045421148417,0.00281608050936082,1.28175384942725,1.35066534670828,0.0321663482091195,0.0305252079943685,349.3801281
0.0430783372787308,0.00368473879534225,0.224718043812575,0.533705354054865,0.175302338054547,0.0738115107598093,350.1404113
0.0669664014049281,0.00104197071212561,1.33153515952951,1.05950109467939,0.049510093834921,0.062222144954698,350.9005139
0.0838848633347626,0.00270573945871517,0.204414148320862,0.262818190698251,0.397130651390252,0.308879395525751,351.660436
0.0178279388271189,0.00513421132825005,0.78947900358991,0.595833210256536,0.0160786131627923,0.0213041624406998,352.4201774
0.0482367137569295,0.00302898187856013,0.72973049274185,0.592906025352753,0.0619512715009459,0.0762477187703949,353.1797382
0.00894033982367052,0.00376138502963809,0.745076742438798,0.357015939085257,0.00695090116097382,0.0145062285098584,353.9391183
0.0547022895617247,0.00429372750787803,0.761079244617434,1.30017704288812,0.0662330005848277,0.038770536927704,354.6983178
-0.0411894274690575,0.00560676426740097,0.259259909209448,0.129629954604724,-0.180499144195307,-0.360998288390615,355.4573365
0.0257643931002277,0.00590090350362344,0.231940784059916,0.861494340793974,0.0856403485791143,0.0230570169251462,356.2161746
0.0865306893785664,0.00626822205809673,0.88125594699476,0.491469662747077,0.091077362478153,0.163311132719447,356.974832
0.0304047717831477,0.00770800478428093,1.85591636651122,1.2141508939793,0.0122294126009204,0.0186935306899783,357.7333086
0.0281804832256888,0.0136574395458073,1.93603854400523,1.43870754187545,0.0075014228021703,0.0100945072276119,358.4916044
0.0494965874223199,0.0122097086757678,1.96549604452111,1.4923210708401,0.018970721844234,0.0249858287704546,359.2497195
0.0324938361837607,0.0115592265974469,0.839619659011425,1.1194928786819,0.024933443805928,0.018700082854446,360.0076538
