"LuFrac","LskyFrac","EdFrac1","EdFrac2","result.fine.1","result.fine.2","wl"
0,0,0,0,NA,NA,649.0240442
6.24776486212058e-05,-3.21258923168204e-06,-0.000802525303693017,-0.000401262651846509,-0.0818544132510191,-0.163708826502038,649.2025937
-0.00012526493533824,0,0.00120679488074049,0.000804529920493658,-0.103799690682627,-0.155699536023941,649.3811076
-0.000188364073094302,-9.68564608644908e-06,0.000806544576981175,0.00161308915396235,-0.221535711859387,-0.110767855929693,649.5595859
0.94227653002545,0.318496205297069,39.0182914473326,38.8472791661424,0.015986869275667,0.0160572461731642,649.7380286
0.988293935350861,0.333878942298974,40.7631993173443,40.6022946180752,0.0160540635674158,0.0161176849537109,649.9164356
1.00822495979879,0.341056807190879,41.7505160558827,41.637558220867,0.015979877990368,0.016023229533992,650.094807
1.02686020749273,0.345143254682376,42.3306185939543,42.1049465412483,0.0161045828162719,0.0161908993790672,650.2731427
1.0334453561397,0.347190514995719,42.5926042007732,42.5064356086282,0.0161120657921998,0.0161447279998392,650.4514429
1.04280410987577,0.349710105865793,42.8841701173203,42.8063805320239,0.0161620010860382,0.0161913713655717,650.6297074
1.03303989641358,0.347543703528792,42.6009330881707,42.4860039897712,0.0160911074756514,0.0161346356096428,650.8079364
1.03219093014669,0.345032411924627,42.3663858120659,42.1170120159811,0.0162194273844893,0.0163154622165818,650.9861297
0.990356785327949,0.33737415254439,41.5896714649001,41.3536876531579,0.0157005960803188,0.0157901911495841,651.1642874
0.964719740674269,0.328856340891548,40.5584770893329,40.498916817447,0.0156776941693887,0.0157007507793095,651.3424095
0.937136286040923,0.321151817908493,39.7919774401728,39.7019944355718,0.0154801170426517,0.0155152021174162,651.520496
0.93994473958367,0.321696181909373,40.0121304927546,39.946861918281,0.0154515280756232,0.0154767740940213,651.6985469
0.990759142190576,0.337009238982967,41.7368954306293,41.5280900881083,0.0156635968359027,0.0157423541949697,651.8765623
1.04083832064297,0.351069939001898,43.2669215299344,43.0400409444242,0.0159421645277873,0.0160262017996625,652.054542
1.06096735396802,0.357368119371603,43.8553165576043,43.7920665165319,0.016043647380181,0.0160668196448506,652.2324861
1.07053058057527,0.358212151684222,44.0750336934218,44.0099463731554,0.0161614948237092,0.0161853964295112,652.4103947
1.08937043862573,0.364272482819368,44.71817953451,44.5851561159247,0.016214836188642,0.0162632144635999,652.5882677
1.091287173714,0.365045256277895,44.7963299262683,44.5199187790294,0.0162120852005388,0.0163127412931893,652.766105
1.08991979907497,0.366826947747935,44.940837590366,44.8904953236926,0.016089883724865,0.0161079276607,652.9439069
1.07937327700948,0.364128036509426,44.8784178343543,44.6430481897774,0.0159373987545643,0.0160214248242985,653.1216731
1.07678726701704,0.363176898421058,44.6837459809838,44.5349475423578,0.0159702449499125,0.0160236041126411,653.2994038
1.08945643408211,0.368118894795971,45.3319319463156,45.2096147887112,0.0159123493818968,0.0159554011388361,653.4770989
1.11516701632998,0.375058452866241,46.1133018442133,45.9283034684126,0.0160497846362006,0.01611443287847,653.6547584
1.131078404544,0.377416690280187,46.1920374612077,46.1500637788258,0.0163158361416021,0.0163306754650597,653.8323824
1.11110843712414,0.375714475312949,46.0713165882518,45.9914568916383,0.0159620782792805,0.0159897948774241,654.0099708
1.09599533104515,0.370674392006365,45.3930371384552,45.2738173629086,0.015978682739964,0.0160207594872045,654.1875237
1.07636630454064,0.363665478646514,44.7628491726434,44.6420492327047,0.0159217038027528,0.0159647874177784,654.365041
1.08000614374752,0.365209015435026,44.9544392274143,44.7477302796999,0.0159004792540399,0.0159739303836103,654.5425228
1.0837913123256,0.365333770394704,45.0697532566097,44.929316633652,0.0159410134295672,0.0159908406306089,654.719969
1.08278017267063,0.365595665119414,45.1264025072169,45.1111973154677,0.0158927915301141,0.0158981483585076,654.8973797
1.09804872498723,0.370488433188219,45.4824683519137,45.4332665777675,0.0159964997099459,0.0160138230552641,655.0747548
1.06663152971513,0.362269852851946,44.7898368917901,44.5864788046327,0.0157259263650567,0.0157976520179926,655.2520944
1.05572180474933,0.356813846706002,43.9548550938902,43.8708799682357,0.0159005861025004,0.0159310220936841,655.4293985
1.03188923567956,0.348052953492549,42.6934351355593,42.60927040728,0.0160173637941222,0.0160490023802467,655.606667
0.968561596182926,0.326390856601465,39.8709215819387,39.6907845227352,0.0161062426977449,0.0161793410561996,655.7839
0.913429392403051,0.309420590316254,37.7032810225671,37.5817370872953,0.0160200594140672,0.0160718702460133,655.9610975
0.860488138472272,0.291201437172227,35.937862720004,35.9184406658663,0.0158408613705112,0.0158494269446681,656.1382595
0.838365832162063,0.282093125087483,35.3729882785162,35.1561850932,0.0157259178301437,0.0158228973251758,656.3153859
0.970706006556094,0.32867249068917,40.4795176533181,40.3846067092306,0.0158607007466231,0.0158979761890358,656.4924768
1.09036345448483,0.365552488878425,45.1062458304218,44.999994238643,0.01606897120925,0.0161069124089795,656.6695323
1.12055219475016,0.375430402714791,46.3736591935421,46.1597585515055,0.0160677808263001,0.0161422376419919,656.8465522
1.11553315335488,0.380030431897845,46.7323749403507,46.6327647319633,0.015738612094845,0.0157722306555181,657.0235366
1.14194975813006,0.385865167100755,47.684067642899,47.5963118729249,0.0158561261319303,0.0158853608877918,657.2004854
1.16089046599235,0.393335196417101,48.4892828343474,48.3981805879604,0.0158293797043241,0.0158591761146944,657.3773988
1.18841443275418,0.399735699291668,49.2854256365161,49.1248384383685,0.0160022709203951,0.0160545817255355,657.5542767
1.22593292310972,0.414244759629495,50.800323541773,50.5424264150166,0.0159780116914566,0.0160595408858145,657.7311191
1.25310271908448,0.416831487782962,51.3514175616778,51.1715542844662,0.0162852608751663,0.0163425020598872,657.907926
