"LuFrac","LskyFrac","EdFrac1","EdFrac2","result.fine.1","result.fine.2","wl"
0,0,0,0,NA,NA,649.0240442
0.00118707532380291,1.09827165532932e-05,0.00140336518100163,-0.00140336518100163,0.838051722510456,-0.838051722510456,649.2025937
0.00112738441804416,6.60595897531685e-05,-0.000937913751586576,-0.000937913751586576,-1.13158041077408,-1.13158041077408,649.3811076
0.00163248863348395,2.20745527323014e-05,-0.000940262420015472,0.00188052484003094,-1.71272832612533,0.856364163062663,649.5595859
1.19317260542167,0.823969929774873,45.4400424337728,45.3561490641382,0.00812505129555937,0.00814007986270414,649.7380286
1.25925129446187,0.86590300564025,47.6423306505018,47.5336563732496,0.00825627721085211,0.00827515320371993,649.9164356
1.2890325013063,0.886538910519926,48.7822720232268,48.7377453630642,0.00825081682531589,0.00825835474718954,650.094807
1.30659590260454,0.89813648655172,49.6098416722981,49.4811477584957,0.00823343518713352,0.00825484926191291,650.2731427
1.30892482265175,0.902438089824308,49.7707167912957,49.8287995286766,0.00816718663168882,0.00815766658382982,650.4514429
1.32388510275837,0.911097127098377,50.2483793693825,50.1987404980771,0.00821495102609243,0.0082230743553377,650.6297074
1.31847251949019,0.9032538501581,49.9920440804233,50.020276277915,0.00830569497546679,0.00830100711609652,650.8079364
1.30566099039594,0.898295473129279,49.5750487718406,49.5433864447526,0.00821714808877913,0.00822239952694651,650.9861297
1.28095820246101,0.883709476674894,48.8662647175314,48.674362593338,0.0081293040931692,0.00816135445069986,651.1642874
1.24272693769986,0.860689088154847,47.7060677081114,47.6650818711122,0.0080081605527101,0.00801504654031764,651.3424095
1.21177743881344,0.840187489914246,46.8981672813159,46.8188869770903,0.00792333625043875,0.00793675315436308,651.520496
1.2082877682945,0.837385421099616,46.9501402389545,46.8241321206358,0.00789991990028487,0.0079211793235015,651.6985469
1.27086769820308,0.875530514778274,48.8775707742959,48.6433790080085,0.008088314888855,0.00812725578458919,651.8765623
1.32795492080784,0.915957485327443,50.5078952234898,50.4689272164508,0.00815708977096304,0.0081633880132508,652.054542
1.35421002068476,0.933480444761782,51.4430536678707,51.4069179832151,0.0081785497929285,0.00818429877590302,652.2324861
1.35940391184161,0.933260257001417,51.5761348055202,51.5467625940076,0.00826241936211521,0.00826712742750859,652.4103947
1.37751930427053,0.950583355770821,52.2797680835773,52.1394131256133,0.00816637035989107,0.0081883535488046,652.5882677
1.38645687330297,0.950565219268797,52.2930180266809,52.4322443621425,0.00833556123710002,0.0083134273448897,652.766105
1.38872098606235,0.954469502418841,52.6939446842321,52.5504289567473,0.00824101300909924,0.00826351929497915,652.9439069
1.37898649278407,0.950737536216219,52.5759440497286,52.5131552917068,0.00814534031310577,0.00815507950701031,653.1216731
1.36067476551157,0.946561999205422,52.3803618319718,52.1751741079739,0.00790587830673187,0.0079369695144508,653.2994038
1.39774434354379,0.959446966874384,53.0115197350137,52.9429542940518,0.00826796475294992,0.00827867244119102,653.4770989
1.42151038587825,0.977408086447318,54.0598124267567,53.9950617853522,0.00821501739453178,0.0082248688073806,653.6547584
1.4247333767548,0.983614895914164,54.1158959760332,53.9910680634469,0.00815136611682441,0.00817021216031985,653.8323824
1.42443286073288,0.980278266835519,54.0228624747586,53.8932236219748,0.00822160421626826,0.00824138108740361,654.0099708
1.39256350446132,0.966144298183872,53.270523032493,53.21583204915,0.00800478730079957,0.00801301398207231,654.1875237
1.37463648531696,0.949595900286686,52.622704337285,52.4496877135452,0.00807713306229914,0.00810377723031723,654.365041
1.38247792427562,0.952958115259435,52.6474524300412,52.6721553427011,0.00815841582433519,0.00815458957814799,654.5425228
1.3869719193568,0.952388528280172,52.830444136824,52.6606606892245,0.00822600298326301,0.00825252447251481,654.719969
1.38240510319827,0.956819877620943,53.1215042666538,52.8606777212213,0.00801154318674831,0.00805107395372038,654.8973797
1.39633781911977,0.965384244283799,53.3753284301295,53.1382784607816,0.00807402197815253,0.00811004020677934,655.0747548
1.36942910983909,0.946863993660917,52.3768600644202,52.3661765158319,0.00806778252187026,0.00806942848024085,655.2520944
1.34858361873486,0.93162565362093,51.5195511776108,51.3543492360266,0.00809319870967993,0.00811923374196746,655.4293985
1.31996173444956,0.910255083862833,50.0715998493777,50.0736439844589,0.00818241581693374,0.00818208178965132,655.606667
1.24036513715962,0.853204346054067,46.8991176173754,46.8391901703304,0.00825518284297359,0.00826574476837987,655.7839
1.17204185437444,0.809623007839764,44.3053029506043,44.2601248896582,0.00818003314273079,0.00818838282626163,655.9610975
1.10384041605656,0.762611834642242,42.3833562116584,42.3401304680384,0.0080510042600274,0.0080592236642234,656.1382595
1.06520150084763,0.733027026587222,41.3138518359694,41.1591086491189,0.00804026880812894,0.0080704972766099,656.3153859
1.22064080316169,0.846874724427567,46.9042183667668,46.8380373868959,0.00796870924937854,0.00797996883700972,656.4924768
1.37656996776703,0.949587125389945,52.5844560520988,52.5932666862625,0.00811994407537559,0.00811858378990208,656.6695323
1.41646433120096,0.979881709893433,54.2209643585298,54.1352456738584,0.00805191546245248,0.00806466500471345,656.8465522
1.43222224983865,0.986221085007248,54.7150358197491,54.5775608553779,0.00815134556981178,0.0081718779264108,657.0235366
1.46348182412966,1.00926913833264,55.8772595627557,55.720670448411,0.0081287573755633,0.00815160123059805,657.2004854
1.48882483309305,1.02430239831102,56.8595451265734,56.8192600237509,0.00816964739601714,0.00817543971160229,657.3773988
1.5128599425071,1.04104853491313,57.6547298456995,57.5488008688673,0.00818339464700772,0.00819845766498348,657.5542767
1.57048860491541,1.07911003812601,59.2378036347605,59.3187489836017,0.00829501663868339,0.00828369740105673,657.7311191
1.57751002199467,1.08850790475835,60.0283420592129,60.0378252096172,0.0081461872918956,0.0081449005777443,657.907926
1.56601375354431,1.08658827985303,59.8203430968929,59.7347956919292,0.00801442199879626,0.00802589961408463,658.0846975
1.57295109376425,1.08458812686038,59.8505695033556,59.8299264478903,0.00815970459356265,0.00816251992770236,658.2614334
1.58187829391834,1.09411596751218,60.456231625691,60.2376409753085,0.00806802397850557,0.00809730126394053,658.4381338
1.58373825045536,1.09975721681775,60.8727917742713,60.7254772888005,0.00795069553294542,0.00796998319726464,658.6147988
1.59872016507203,1.10512364457094,60.8939272717165,60.9131185504028,0.00810584146262389,0.00810328763733636,658.7914283
1.61995502181752,1.11564230328875,61.3404647190268,61.2838218701953,0.00822153403693306,0.00822913296101132,658.9680223
1.62086504257423,1.11352887385612,61.547824066921,61.4251612204463,0.00824295864897659,0.00825941940790936,659.1445809
1.5939276419448,1.10211465233958,60.9189775469096,60.8862251197741,0.00807323119017403,0.00807757401017615,659.3211039
1.62379962895322,1.11897904622062,61.6856825719424,61.5376765455644,0.00818375612758821,0.008203439113578,659.4975916
1.65936949033227,1.14625110110975,63.2931451014524,63.1043278977881,0.00810701361735209,0.008131270965339,659.6740437
1.67356944728245,1.15311844179432,63.5680428316787,63.48368631494,0.00818730579555878,0.00819818500939274,659.8504604
1.68488234598213,1.16059150257446,64.0904163087011,63.8969190350326,0.00818048740520488,0.00820526014908818,660.0268417
1.70124213460319,1.17482085367461,64.7847622645407,64.7141379587119,0.00812569595885837,0.0081345637527373,660.2031874
1.70935891207761,1.17467201304076,64.9970001717927,64.8456265536726,0.00822633194799171,0.008245535241984,660.3794978
1.70520456877705,1.17893458978911,65.0069111220548,64.9621600666801,0.008095600450848,0.00810117733843448,660.5557727
1.7239223278689,1.18850488418715,65.450212507677,65.5180365620891,0.00818053025601639,0.00817206179819443,660.7320121
1.7246774497041,1.19301086004068,65.5771328427887,65.6407217266508,0.00810749977340432,0.0080996457028222,660.9082161
1.74407742376433,1.20383870531311,66.400442125774,66.2251894364858,0.00813607110368195,0.00815760170787188,661.0843847
1.7749246503337,1.21793733893135,67.1181427533897,66.8555173147828,0.00829861030941918,0.00833120935673604,661.2605178
1.78322388584516,1.22761934331032,67.562567498334,67.3225475969745,0.00822355578106982,0.00825287459204551,661.4366155
1.80625633078966,1.23615472692897,68.1133494569303,67.941378165711,0.00836989530548886,0.00839108094731592,661.6126778
1.79549951193201,1.24002553233312,68.3733026304237,68.1826717758025,0.00812413556503739,0.00814684970728916,661.7887046
1.80589691609408,1.24564329649919,68.6223588543458,68.4790751158123,0.00816430138730807,0.00818138414760105,661.9646961
1.81160126042677,1.25042969086108,68.9009755868933,68.7462469957405,0.00814460992439756,0.00816294116536215,662.1406521
1.81588663533266,1.25195180627969,68.9297012048629,68.8304126262423,0.00818130383848509,0.00819310545347464,662.3165727
1.81822040314057,1.25443664347652,69.162860329155,69.0024181908054,0.00815153909165902,0.00817049278048611,662.4924578
1.82025031873613,1.25561133899315,69.2515119971265,69.1769961958934,0.00815345345479845,0.00816223615931601,662.6683076
1.8291587774525,1.2512039136203,69.1735256040736,68.7978754918169,0.0083551453939217,0.00840076615303251,662.844122
1.82075078601462,1.25565469273219,68.869200697087,68.7797229034228,0.00820535286546943,0.00821602747769009,663.0199009
