"LuFrac","LskyFrac","EdFrac1","EdFrac2","result.full.1","result.full.2","wl"
-0.00274877757875345,-0.000136862522348579,-0.253601308764278,0.106779498427065,0.0102992964394858,-0.0244608290437788,340.2426507
-0.0139450046334091,-0.00087947995350897,0.162659350249092,-0.25754397122773,-0.0803244612737718,0.0507312386992243,341.0050995
0.00962339124424126,-0.000469756621931891,0.0137689595302604,-0.330455028726249,0.733036352092632,-0.030543181337193,341.7673679
0.0212606094535277,-9.53669011668701e-05,-0.027979561322168,0.461662761815772,-0.763270592729929,0.0462588238018139,342.529456
-0.00758418835576809,-0.000726190739896281,0.383879429783789,0.568710266346354,-0.0178649781253828,-0.0120588602346334,343.2913636
0.00533212187524328,-0.00108161805566091,-0.289064280568219,-0.245704638482986,-0.0221879366011483,-0.0261034548248804,344.0530908
-0.0282846165416923,0.00124849306886588,-0.0881793300684153,-0.382110430296466,0.33492100232157,0.0772894620742084,344.8146376
-0.00122287951690536,0.00111627203643966,-0.0298963261182138,0.284015098123031,0.0782421072106226,-0.00823601128532869,345.5760039
-0.0130492026056387,-0.00190791970355024,0.212918673203371,0.197710196545988,-0.0523264715793468,-0.0563515847777581,346.3371898
-0.00694835039118613,0.000471764464609785,-0.0154779555527599,0.355992977713478,0.4793988993251,-0.0208434304054391,347.0981951
0.0256915589612286,5.32996253449682e-05,-0.472712453048623,-0.882396579024097,-0.0542364796411371,-0.0290552569506092,347.85902
-0.0137186763178469,0.000271054491763911,0.385113452337027,0.0320927876947523,-0.0363262584693299,-0.435915101631959,348.6196643
0.0651338349103863,-0.000110307301057912,0.719243720458801,1.04617268430371,0.0907121471562177,0.0623646011698996,349.3801281
0.0169097720334786,0.00190840414310736,0.866209668882192,2.01560326797587,0.0173184027254393,0.00744261935308136,350.1404113
0.00413142906265549,0.0013142275756165,1.23963625879679,0.713215381773496,0.00227260332782893,0.00395000102217885,350.9005139
0,0.00104738301627684,1.29881082612508,0.987096227855059,-0.000806416912462642,-0.00106107488481927,351.660436
-0.00928575073228591,0.00308227016242652,1.48404039112733,0.406344392808672,-0.00833401905275454,-0.0304372869752774,352.4201774
0.0509513340116484,0.00350331511115576,1.26217919529477,0.432747152672492,0.0375921414941495,0.109643746024603,353.1797382
0.0252275711486975,0.00621887154153933,0.0552309794540388,0.331385876724233,0.344167345845759,0.0573612243076264,353.9391183
-0.0181596716368175,0.00533714946140537,0.451337691575455,0.319697531532614,-0.0520604007527136,-0.0734970363567722,354.6983178
0.0486300982376614,0.00691802365251893,0.345931099788188,0.711080594009054,0.120579140212264,0.0586601222654255,355.4573365
0.0228457199971443,0.00549135888118232,0.687731394596263,1.63090587861399,0.025234213898509,0.0106409335716604,356.2161746
0.0394118446556244,0.00587363620351563,1.66831682630985,2.07032088084234,0.0201030211547359,0.0161995219013891,356.974832
0.0197176460201675,0.0106356028553138,1.27546349726331,1.76919130265556,0.00712058258377493,0.0051334432580703,357.7333086
0.0419782534009039,0.0060613212567889,2.08556829713728,0.884786550300663,0.0172216523397559,0.0405938948008533,358.4916044
0.0652355875735253,0.0145309779298431,0.863396195267669,1.3166791977832,0.05872693199437,0.0385094636028655,359.2497195
0.086045693336222,0.010346300706799,0.81879188452432,0.995827967664713,0.0924525438761534,0.0760165360759484,360.0076538
0.073684185886097,0.0137205635512688,1.70266319907577,1.74806755105112,0.0352175476438191,0.034302806146577,360.7654072
0.0791320156426512,0.0179438375493508,1.30508714579585,1.65466405984831,0.0468843619297065,0.0369792150431488,361.5229799
0.0612784592838058,0.0240174306738612,4.38116793031041,3.23200912891752,0.00850481634181611,0.0115287510411285,362.2803717
0.137240753485177,0.028471922446824,1.62439090878617,1.42749504105451,0.0669597634719779,0.0761955929163886,363.0375826
0.126904719000061,0.0335677053851018,4.22872114483383,5.19094511790979,0.0220721609248195,0.0179807359729017,363.7946127
0.170976777506637,0.0375821434831877,4.3803232334378,4.40639658601779,0.03045314852684,0.0302729523817107,364.5514618
0.12963190748062,0.0496226490375933,4.35307395945208,4.37994478636228,0.0183799446525135,0.0182671842558723,365.30813
0.177319072323356,0.0541319767988196,6.68014040823585,6.73557725809673,0.0184407943540618,0.0182890182688432,366.0646173
0.270866836175133,0.0617445321881153,6.58282777216043,6.89765866561158,0.0317678528475894,0.0303178678628447,366.8209237
0.301654927309842,0.0708466798999911,5.65056057702696,5.68014466381768,0.0408469645203398,0.040634219913463,367.5770491
0.373030526390062,0.0778755146389479,7.68410762146837,6.39832068879239,0.0384110981119643,0.0461300747660433,368.3329934
0.360568179222954,0.0865509996304401,8.43695992355226,7.92947361236115,0.032478189072296,0.0345567931729229,369.0887568
0.404759218859681,0.0882216119105502,9.18025127236144,8.35764811175557,0.0344802770161767,0.03787400506895,369.8443392
0.364113154670368,0.0993254828175574,10.323034408793,9.74193644538411,0.0256501781711847,0.0271801887989396,370.5997405
0.418009672984222,0.103842533347989,11.2383178841434,10.9538035073296,0.0279549967241542,0.0286811005351712,371.3549608
0.485030819252084,0.109167372205196,7.85635587157541,10.6357270525573,0.0478419579243827,0.0353397041113907,372.1099999
0.399075380962508,0.120716150031679,10.3629503489782,12.4123397836641,0.0268610020850169,0.0224260079712914,372.864858
0.546558727390882,0.148358156109725,15.632734946979,16.8849695292951,0.0254722268772368,0.0235831382810781,373.619535
