"LuFrac","LskyFrac","EdFrac1","EdFrac2","result.fine.1","result.fine.2"
0,0,0,0,NA,NA
0.000249910594484823,-9.18421434731725e-06,0.00351230230224681,0.00210738138134808,0.0737677985936457,0.122946330989409
0.000187897403007361,3.06899091578689e-06,0.00211264538000703,-0.00140843025333802,0.0874867187085412,-0.131230078062812
6.27880243647673e-05,7.69153298468399e-06,0.00282391432300983,0.00352989290376229,0.0195106809477702,0.0156085447582162
0.204065498352873,0.0603777062282653,69.7077450816003,69.7877208684075,0.00206128877008438,0.00205892656095686
0.215554340643503,0.0630328596690761,72.9220470785289,73.0228004785304,0.00209156883391079,0.00208868298634027
0.218244203244184,0.0644799651821422,74.7113087898118,74.6849899686409,0.00205811195858759,0.00205883723257652
0.224308581639192,0.0653920396518213,76.0725338785825,75.9099430641133,0.00208901339136426,0.00209348783008768
0.222774071234298,0.0655765741365915,76.3810169879951,76.5004092439058,0.00205807022865922,0.00205485825045085
0.225629640545213,0.0665022013549506,77.1856164962797,77.1641143280664,0.002061620369359,0.00206219485023473
0.22319591502274,0.0656900466251346,76.9732336589442,76.8604191997396,0.00204624206247445,0.00204924550291991
0.22568166368192,0.0651670377420713,76.2330329326913,76.429701060857,0.002105578379409,0.00210016032657304
0.215269823255255,0.0641751646441664,75.250525029882,75.4484177831734,0.00200788843069319,0.00200262196412534
0.211370455728352,0.0625561905468282,74.1814038988597,74.0286227470412,0.00200608585656346,0.0020102260404064
0.205835637177802,0.0612605002638621,72.8977491248049,73.0843127727344,0.00198325927274406,0.00197819657090456
0.206547129887861,0.060978510557069,72.9216812414364,72.964620014598,0.00199623235302035,0.00199505759506003
0.215822409878089,0.0635169503949673,75.3449901724572,75.3435309314646,0.00202144109561245,0.00202148024654783
0.224880906765599,0.0662026173068034,77.8734381925185,77.8756325728626,0.00203764329843138,0.00203758588169838
0.227787878503396,0.0674056864303618,79.250544329868,79.2131464324743,0.00202373615764036,0.00202469159850572
0.224955205026867,0.0672768995970413,79.3193749053807,79.3502499169286,0.00198789142776173,0.00198711794348345
0.23285153899536,0.0686204771504108,80.2207169139262,80.1013320739537,0.00204724001682961,0.00205029126972973
0.233232666497648,0.0686202885490708,80.4221591143117,80.201267826647,0.00204685350109288,0.00205249096939942
0.233549539498514,0.0688894103753148,80.7674698990987,80.7000760374763,0.00203869366378452,0.00204039620788874
0.229578049011679,0.0685422823622538,80.8942602773772,80.832639282489,0.00199069459436617,0.00199221215685717
0.230286362415148,0.0678744237877872,80.5912264507991,80.7147732683422,0.00201525582597398,0.00201217115592223
0.233587632712406,0.0690876057778475,81.5818568470224,81.6609437363422,0.00201638002972915,0.00201442720850346
0.235444100781781,0.0705160070063908,82.8572670847632,82.8692343012334,0.00199050849223241,0.00199022104121137
0.240378332157113,0.0706173195622221,82.911886995517,83.0948376500437,0.0020474870220246,0.00204297905135629
0.239722932165764,0.0704932824099254,82.7739686543835,82.8814526727042,0.00204447910988108,0.00204182774672302
0.236919433452247,0.0695262361966784,82.1372138668241,82.1937235586958,0.00203797023754637,0.00203656909564427
0.234705506071569,0.0681819495137907,80.9573162882226,81.0985516473596,0.00205693029602074,0.00205334809531336
0.226887518222409,0.0684989787367054,81.0906463803277,81.0664207825144,0.00195322822736961,0.00195381192307268
0.232332654976012,0.0683537867115987,81.2897079757858,81.4020106835532,0.00201721561496147,0.00201443265206155
0.231371387031177,0.0684976447110546,81.608033642533,81.7342818120762,0.00199580525409492,0.00199272249916629
0.233051083331138,0.0689960189199735,82.1526459062071,82.1915204800143,0.0019969541163466,0.00199600960601595
0.22813609543167,0.0681642000018512,81.0764200881573,80.9969686037173,0.00197310013510556,0.0019750355869797
0.222512203030478,0.06668409599317,79.5502238828978,79.4981582093008,0.00195886446864934,0.00196014738639665
0.220620709696804,0.0652446242429118,77.3731490342151,77.2979437914146,0.0020081396116524,0.0020100933845429
0.20301248581656,0.0612685509517445,72.5864431544703,72.5087587697099,0.00195276044265142,0.00195485258980917
0.19638319366931,0.0581864630919241,68.5684366228589,68.4312103212368,0.00201545692717916,0.00201949855816737
0.1837206288278,0.054985033490237,65.6322369736461,65.6260550218272,0.00196146895601403,0.00196165372571528
0.178247772559436,0.0526097367655694,63.5452483933041,63.3973048244757,0.00197714288590468,0.00198175673463901
0.200044845522696,0.0600762318452547,71.636994709044,71.5795397678038,0.00195385937455819,0.00195542768410476
0.227436923418917,0.0677650883627876,80.631180914332,80.631180914332,0.00198027404839544,0.00198027404839544
0.234626497458875,0.0696507456790839,83.2806458176354,83.4530533633315,0.00198096148462931,0.00197686897160649
0.234375065453269,0.0702815209678063,84.2740845029501,84.3413342386606,0.00194714122916065,0.00194558867211096
0.237754555550859,0.0717174683598169,85.9004759776938,86.0635091915246,0.00193290066558138,0.00192923910203969
0.245424564852003,0.0729111619204353,87.5051082879083,87.5561751943432,0.00197146665271205,0.00197031680002753
