"LuFrac","LskyFrac","EdFrac1","EdFrac2","result.full.1","result.full.2"
0.00892644265265297,0.000815911190924222,-0.181244148645939,-0.302073581076564,-0.0447492044423057,-0.0268495226653834
-0.010264673513664,-0.00204203139002994,-0.797601550782831,0.184061896334499,0.0103092103012635,-0.0446732446388083
-0.0196086079931174,0.00498484046119264,-0.934839883896626,-0.0934839883896626,0.0263076585391275,0.263076585391275
-0.0217700584401544,-0.00267210721154096,1.48807087979215,0.411594073133998,-0.0128340333030918,-0.0463999665573318
-0.0359963261770595,-0.000981288512629077,-0.482655423412366,-0.514832451639857,0.072546657441192,0.0680124913511175
0.0211635765151408,-0.00046895328287396,0.556068392356232,-0.0981297162981585,0.0389026423644602,-0.220448306731941
0.02605733482674,-0.000178630546776195,2.36150433946379,1.72955247397348,0.0111098527049387,0.0151692219625124
0.0119136200358306,0.00090745891074203,-0.202980319434188,-2.23278351377607,-0.0542227993126055,-0.00492934539205504
-0.00538111447655203,0.000553336379719871,0.688383680281576,0.58512612823934,-0.00862084768460007,-0.0101421737465883
-0.0109402330432921,0.000687485822358704,0.840697375286748,0.490406802250603,-0.0138310398098778,-0.0237103539597906
0.0257246666403024,0.00438491917741873,1.21246597606507,1.0341621560555,0.0176002856031801,0.0206348176037283
-0.0106072239570981,-0.00361961998232422,2.57840212715997,2.54208660424222,-0.00271005205168309,-0.00274876708099285
0.0489223207721606,0.00276192511495004,0.77688645882093,1.29481076470155,0.0594171711105218,0.0356503026663131
-0.0117148111407192,0.00555466500024349,1.13098225997776,0.829386990650358,-0.0152694491788954,-0.0208219761530392
0.0238515492277018,0.00224825219039411,2.03686448002731,4.41961160760644,0.0106061533544038,0.00488805328507306
0.00834929070646379,0.00548085685226918,3.09618272024343,2.66506867058928,0.000926442046020168,0.00107630767111167
0.0270619618883035,0.00353366771579963,3.55853544915055,2.67889747295603,0.00661179142619481,0.00878282741688564
0.040183268576197,0.00460913606136143,2.65247432394653,1.22421891874455,0.0134116783690128,0.0290586364661944
0.0506004800329393,0.00917674304016181,2.91658330099398,0.99997141748365,0.014202830064432,0.0414249210212599
0.0221145485783409,0.00194648980357137,0.851207049901077,2.7664229121785,0.0236934818351344,0.00729030210311827
0.0300804731366978,0.00954677409313065,2.34869009856191,1.04386226602752,0.00874261745137846,0.0196708892656015
-0.000852755278954906,0.00537821275038873,2.40137187707146,3.15735931985322,-0.00259475347772561,-0.00197347447601666
0.0200251640739181,0.0051728046110507,2.77488588168087,4.9584026410363,0.00535242171972518,0.00299539197158932
0.0533596090751956,0.00276378831595185,2.93313294913947,3.21247894429561,0.0172497536376889,0.0157497750604985
0.0463491849405856,0.00980208362393183,2.24079400771634,2.6698822219599,0.0163098889013453,0.0136886567564862
0.0743324654934363,0.00866269838125261,6.5947564651695,2.05170201138607,0.0099578759972444,0.0320074585625713
0.0817370724622433,0.0144209272581764,3.55586290676067,5.2085879197621,0.018931029392635,0.0129240681430489
0.0282082406365559,0.0157367751266329,6.62784053703388,4.11028870513729,0.00188167857090664,0.00303420669558696
0.182273037709607,0.0231243497321748,5.27431835237046,5.53803426998898,0.0301742665771977,0.0287373967401883
0.070414343776554,0.0235059093490608,8.83163820061711,8.12727441774581,0.00531140807197191,0.00577173010487614
0.137051442151053,0.0234284128909673,8.2994198983995,8.13231748433777,0.0136904784492224,0.0139717896502338
0.107321162169833,0.0339411018062408,12.5502259757013,8.59604518883649,0.00584691148236408,0.00853649076425156
0.135503502791987,0.0435004378156309,9.44129819738474,8.43816026391261,0.00974474728505461,0.0109032137455157
0.277251481537991,0.0530627345108153,9.54762907740774,11.3720167992054,0.023481090981809,0.0197140710382033
0.307109321137358,0.0622027245752499,12.9853526476758,11.9816538922999,0.018860219141291,0.0204401327866348
0.259697069734921,0.0721964297959104,12.5661211156436,9.78084684774318,0.014921123090688,0.0191701846330693
0.341320115184079,0.0755734250563956,12.3194365625344,9.84215855811172,0.0215713347585933,0.0270008543917087
0.438080490776114,0.0836824821007271,16.4896534699323,15.8660951454391,0.0214921441085227,0.0223368135276349
0.420430031159956,0.108822087211591,20.3144767134364,19.3095202682487,0.0153392060422734,0.016137529033321
0.517926434594695,0.106917767485375,18.7657428385792,18.2444722041743,0.0219020728699508,0.0225278463805208
0.676472564171533,0.125708427842784,19.1078683262095,18.8757889538264,0.0288239445094609,0.0291783372698231
0.641863277050309,0.134251064376007,23.2609221096352,21.8926325737743,0.0218225318102947,0.0231864400484381
0.689573730604667,0.138227804310078,23.5671171788098,21.9736110350468,0.0233947123066172,0.0250912754128222
0.752496644515271,0.149733313998148,21.3527248746031,23.7155263976124,0.0282288716806374,0.0254164010703894
0.849774905129566,0.156957464183257,31.3568893965719,27.2430117789458,0.022094584452693,0.0254310149908513
0.930143168599873,0.192354725226993,34.7006272688044,32.4063709204537,0.0212615304518182,0.0227667715457523
1.27380873321202,0.233334052598306,45.1126676370725,44.3124429339759,0.0230639138652638,0.0234804179531241
1.32245031797318,0.277152631783811,48.7951881661826,53.0883270391729,0.0214221468442623,0.0196897838844699
1.61042329335799,0.331282083693659,62.9337453483575,61.2891352782784,0.0203252039519322,0.0208706029846316
1.94750813338167,0.386741068616157,75.7796085569875,74.401797492315,0.0205961352200942,0.0209775451315774
2.10311418543302,0.405966362370635,69.1359544717496,72.0216290931792,0.0245479770407433,0.0235644186952043
2.02626501841398,0.404091089476432,81.5741699922618,82.5812585106848,0.0198858772218145,0.0196433665239875
2.10219371523352,0.430271384604094,89.5883573078804,86.4264152852493,0.0186622724299284,0.0193450384944379
2.6548103535889,0.488993326826306,98.7984074303017,105.963703366669,0.0219215783239268,0.0204392349262101
2.55172750061193,0.492767666492822,93.7399159393424,97.4837528278568,0.0219646008158513,0.021121056323662
2.51149174988699,0.431801929775158,86.5905641841282,85.838909981141,0.0240175109113451,0.0242278218650346
2.39402632134777,0.458475833441583,95.9586211373323,98.9377286563018,0.0201706784128974,0.0195633204258212
2.86154227399325,0.539756410353463,115.343815243388,106.521483765848,0.0201292618831844,0.0217964093397671
3.57683864601258,0.682023766868797,146.427948860762,140.135458607744,0.0197695515211817,0.0206572619657008
4.22596568875362,0.759210558279687,161.827951949655,163.065979997358,0.0214224742308575,0.0212598307171742
4.45066347902197,0.813881407262916,169.973118521612,177.507062153381,0.0213962190221075,0.0204880979248959
4.9869681988244,0.899530129141201,209.058329562908,195.324570686512,0.0195516633000421,0.0209263896258263
5.37377588562442,0.978086478121461,213.452534407599,200.791772403812,0.0205932874945825,0.021891780499167
5.78657264878638,1.06344103915575,220.962811630843,221.577735967478,0.0213752331207726,0.0213159123998084
6.89440616042982,1.25973984509762,270.958835687549,275.626881408086,0.020795285383606,0.0204430942531677
8.45391631503436,1.51011656834204,326.305870828518,318.406064944304,0.0212800331451635,0.0218080008868768
9.07515048775693,1.64110201924997,360.047676842246,366.849585094933,0.0206474001824046,0.0202645682877989
10.1941160642103,1.74133997314935,380.090823919415,403.729477377457,0.022238832297759,0.0209367325516293
9.53294877286738,1.642688572213,365.661335332443,373.626235706021,0.0215780544406778,0.0211180571560897
7.83965460485582,1.30558392520299,314.533824818335,289.172204161046,0.0207738251471895,0.0225957771377427
7.43553884128774,1.26139719259394,287.330221228919,279.910295658448,0.0214879646919382,0.0220575725311212
10.477968700263,1.79941086871107,409.452272775684,420.497228110674,0.021195529756667,0.0206387991439215
13.2888774393877,2.25330016403915,531.004938318931,535.05428965334,0.0207824381262541,0.0206251542857426
13.4255685373429,2.16466950135292,523.085941359575,503.989153024226,0.0215278181759603,0.0223435345154119
11.0998107882494,1.83849330667555,427.325359804836,410.889769043111,0.0216727541885265,0.0225396643560676
12.4705029935966,2.17653479373842,481.024175811438,505.365158201897,0.0214001056859425,0.0203693666506104
18.8696411155734,3.1866548061919,726.628461696469,715.381259438031,0.0215832260035152,0.0219225568219403
22.2281074628028,3.75410312404941,864.94165569886,857.391536497578,0.0213586710930539,0.0215467537902453
24.4602123397778,3.99384966431008,971.973481780193,974.744391294295,0.0210565031444923,0.0209966457445237
26.024944399399,4.30424363895489,1001.4279679104,1011.46420185125,0.0216897285241265,0.0214745126131894
27.5015550741701,4.57363747991826,1080.22636537835,1108.9642822817,0.0212251045976104,0.0206750730934972
29.2656480620127,4.86725538078754,1177.95275385857,1164.95465450564,0.0207125392774069,0.0209436415287587
30.8864924127876,5.03195766714307,1218.83934890772,1196.02949941637,0.0212124221037124,0.0216169707839656
