"LuFrac","LskyFrac","EdFrac1","EdFrac2","result.full.1","result.full.2"
0.00168538187310431,-0.00155567067069552,-0.0239141585018947,-0.167399109513263,-0.135528605095724,-0.0193612292993891
-0.0273607098208785,-0.000334819561248152,0.437147003794436,0.0485718893104929,-0.0618233455223201,-0.556410109700881
0.00130157502874023,0.000631039728795173,0.0493387716500997,0.0740081574751495,0.0135904335985572,0.00906028906570481
-0.00220197671396765,0.00182309726064,0.0751950710533265,0.325845307897748,-0.0535284283693697,-0.0123527142390853
-0.0299577569246651,-0.000400211785542839,-0.407575690881554,0.0509469613601942,0.0725203828402809,-0.580163062722247
-0.00544888366813182,-0.00248936034325594,-0.569697519619865,-0.492011494217156,0.00519490294928903,0.0060151507833873
-0.0212167569337434,0.00139331826485432,0.605620537761546,1.15857842006557,-0.0373337325748026,-0.0195153602095559
-0.00328035198877898,-0.000524309592873173,-0.321385505770798,0.0803463764426995,0.00857550308404799,-0.034302012336192
0.0185736825408726,0.000106568487946049,-0.653964496267498,-0.408727810167186,-0.0282387104473218,-0.0451819367157149
0.0106507560740809,-0.00102914544316727,-0.526895403608535,-1.41429818863344,-0.0221674006591372,-0.00825844338281582
-0.0137834276178854,-0.00247843257854102,-0.310545819849998,0.649323077868179,0.0364036297278289,-0.0174104316089616
0.0145197669057504,0.00302496812808524,0.488746412601332,1.55248860473364,0.0235189425053466,0.00740411152946098
-0.00713144177850945,0.00370448686052822,0.790759431299875,-1.05434590839983,-0.0137031924124196,0.0102773943093147
0.0108864371777578,0.0045820409279117,1.43257752930516,1.22365997294816,0.00440073651923317,0.00515208177861444
0.0200540169829628,0.00366079043526798,1.82549175096788,2.79908735148408,0.00898017015908349,0.00585663271244575
0.0209591020189466,0.00234497419755314,0.434380065181832,0.558488655233783,0.0428521686730757,0.0333294645235033
0.0131387377009323,0.00771753029130639,1.29779921109002,-0.569765507307812,0.00417723124139727,-0.00951480449429377
-0.00111572264259084,0.00605429226393413,2.29371016859222,0,-0.00312594633999709,-Inf
0.0426507348209516,0.00241776589964796,0.362836851135561,0.230896177995357,0.110884461695078,0.174247011235122
0.0289958260624366,0.00253043674464278,1.17927643371712,0.774953085014106,0.0224420573167685,0.0341509567863868
0.0183398180701643,0.00642052380343347,1.13628757083204,1.10185461414016,0.0104896811095127,0.0108174836441849
0.0374340893987942,0.00283720208861087,-0.528079463707844,0.246437083063661,-0.0655145478812328,0.140388316888356
0.0277403494708514,0.00365544859180916,-0.828295854026325,1.87266888736386,-0.0290776547558051,0.0128612703727599
