"LuFrac","LskyFrac","EdFrac1","EdFrac2","result.fine.1","result.fine.2"
0,0,0,0,NA,NA
-6.24776486212058e-05,4.59210717365862e-06,0,-0.000706440484723252,-Inf,0.0949404192500929
-0.000187897403007361,0,-0.00212461527777063,-0.00141641018518042,0.0884383186797577,0.132657478019637
6.27880243647673e-05,-1.5383065969368e-06,0.000709978538111544,0.00141995707622309,0.0906032048980019,0.045301602449001
0.238055433303691,0.0604440180735814,69.5354246089201,68.6599594134753,0.002554258009195,0.00258682668541239
0.253225869145895,0.063430177557209,72.5724251887329,71.6911896165141,0.00261525904770442,0.00264740608440073
0.260058527401983,0.0650549595837039,74.224685824058,73.4785760773879,0.00262720637552465,0.00265388332529608
0.261978725120583,0.0655800415716035,75.6486958663652,74.661169282163,0.00259619391054567,0.0026305331866253
0.266451521844447,0.0657962011426072,75.9301596937773,75.0688284501035,0.00264263003674789,0.0026729512747786
0.268078606817279,0.0666396187292488,76.7781599361653,75.8108465183924,0.00262364959326337,0.0026571262205753
0.265176938833201,0.0661831798842781,76.4453565300504,75.5384499872312,0.00260308497443791,0.00263433733393471
0.262259645504906,0.065413442658152,75.8470212891948,75.0732790860001,0.00259530564946255,0.00262205414820441
0.25425215700106,0.0644206184820189,75.10308257027,74.1879087901466,0.00252761314212936,0.00255879349633662
0.245364851288684,0.062806995789073,73.6157425279263,72.8001766578904,0.00247987521731995,0.00250765676514089
0.238947484738859,0.061195664297244,72.6668789860383,71.4593902094614,0.00244611882224593,0.0024874522427436
0.239806912081584,0.0613225292964327,72.5714724314444,71.7612599360422,0.0024594289850431,0.00248719689348022
0.2489060975961,0.0637998483599443,74.8987146284599,73.9463014109774,0.00247142090694597,0.00250325230206411
0.258632552402194,0.0662998077391808,77.4709178569271,76.410176245494,0.00248264445528078,0.00251710903067515
0.268338554069827,0.0676564551981533,78.739408992932,77.8898702597329,0.00254868688295195,0.00257648521178012
0.267109797485416,0.067680407277412,78.9016047214001,78.1253561155415,0.00252757077517226,0.00255268455881422
0.275176270056419,0.0686301083198628,79.7658813333398,78.7624064025559,0.00258940487190763,0.00262239526660594
